suite,solver,instances,seeds,ok,failed,failures,reference,ci_over,gap_mean,gap_ci95,gap_best_mean,gap_best_ci95,length_mean,time_mean_s,time_total_s
chebyshev500:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.004304468297443896,0.0004148214840861163,0.004304468297443896,0.0004148214840861163,14.778381032487246,1.1420448022812462,146.1817346919995
chebyshev500:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.006237109470124654,0.0005250732970010063,0.006237109470124654,0.0005250732970010063,14.806800592499705,1.0219419741015692,130.80857268500085
chebyshev500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.033135985989670796,0.0008362480374107676,0.033135985989670796,0.0008362480374107676,15.202688766784302,0.14907447561718357,19.081532878999496
chebyshev500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.04970856565396994,0.001641304665824127,0.04970856565396994,0.001641304665824127,15.44629745813462,0.03906896635156443,5.000827693000247
clustered500:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.0037717857611239466,0.0004419501683477537,0.0037717857611239466,0.0004419501683477537,8.112378117467188,1.1501939007656272,147.22481929800028
clustered500:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.008151806357657783,0.0009048506867622586,0.008151806357657783,0.0009048506867622586,8.148305965241846,1.016695081999984,130.13697049599796
clustered500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.03196588947868048,0.0009153880922370479,0.03196588947868048,0.0009153880922370479,8.34097710510499,0.1407630292187605,18.017667740001343
clustered500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.049574753759025356,0.0016462967057463552,0.049574753759025356,0.0016462967057463552,8.483916772890021,0.033051001445315364,4.230528185000367
nonmetric500:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.0151873135887261,0.0006672514797505017,0.0151873135887261,0.0006672514797505017,2.070492719770113,1.116936516062502,142.96787405600026
nonmetric500:num=128,"callable:fn=tspgnn.api:solve_search,guide=dist,name=dist+search,stochastic=true",128,1,128,0,,lkh,instances,0.10067324672304007,0.0024958324579629127,0.10067324672304007,0.0024958324579629127,2.244707230227384,1.0125166802109398,129.6021350670003
nonmetric500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=gnn,name=gnn+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.1567742669466351,0.004210957916373554,0.1567742669466351,0.004210957916373554,2.3587442432625245,0.11167416487498016,14.294293103997461
nonmetric500:num=128,"callable:fn=tspgnn.api:solve_sample,guide=dist,name=dist+sample16,stochastic=true",128,1,128,0,,lkh,instances,0.5381578656247643,0.010787378278344388,0.5381578656247643,0.010787378278344388,3.1355072608067145,0.03152560051563924,4.035276866001823
manhattan1000:num=128,"callable:fn=tspgnn.api:solve_search,guide=gnn,name=gnn+search,stochastic=true",128,1,128,0,,lkh,instances,0.005319465287980985,0.0003608092805901909,0.005319465287980985,0.0003608092805901909,29.095883945310497,2.2610040826718887,289.40852258200175
